r,g,b,label
112.59461999811356,136.02221270438332,150.8201921477575,river
110.2203876317576,134.79793838787936,145.23181356466802,river
109.95593327139404,132.76386513376397,137.87939208046436,river
98.57573675475753,116.91853266775482,117.24460292637055,river
101.61629550608514,118.52993179592082,116.88746383661669,river
85.61849735802329,99.70586631610256,93.40702270465447,river
99.23985413184178,115.24433696605679,115.54064342316614,river
109.53069884537744,117.97215104368226,114.82934938918166,river
103.86315916933643,115.89569153425302,116.26435942521474,river
102.28509023732586,109.97759057746768,101.44284664076176,river
90.25610756170536,113.92913722722281,116.17151121474042,river
85.25194249151339,110.8396750998796,109.68836443864305,river
99.16838747767572,125.76615381109002,123.89718063623778,river
93.5567185190967,112.87789103586923,107.06932058885243,river
76.1763458744884,103.31747048061061,98.43540719459313,river
81.11227798777568,106.52467790328345,99.0512977626336,river
