r,g,b,label,label_int
85.32351688771271,105.89818891399491,107.76043333837583,river,1
112.201968920681,125.15822363960363,135.42949127004937,river,1
82.44889260968564,92.94436968010248,92.22261996821727,river,1
74.19489941842762,90.65962355398769,86.84870851496756,river,1
65.79723426193002,78.23185491720876,71.69083693009242,river,1
76.83005972869447,94.58778319077436,98.72008504140456,river,1
75.15025104592374,92.1935205885342,91.2415412506605,river,1
95.28392500459036,107.05744439549524,104.75570241055432,river,1
75.351994794853,94.99562021710398,99.409083044825,river,1
86.4126678979133,107.76604262772268,111.35880917507066,river,1
97.66277004842355,116.6820306649984,116.42545002419136,river,1
76.11911317719223,92.71297917799704,88.94952694883384,river,1
102.87744871238168,114.87430683014344,108.01208833210292,river,1
135.29117469271492,137.5229759062343,121.923675449862,river,1
82.29858021300012,97.2586560845574,104.8444148608559,river,1
113.52480773575796,121.83372624587764,108.66275457590667,river,1
116.26793684051188,120.77779417928836,108.35390160940064,river,1
116.27227603901174,120.22341537313484,104.26508052469256,river,1
151.4457405452294,144.9046595522972,128.8558107923306,river,1
144.85343172188692,138.90451130855436,124.37026816767772,river,1
147.29379228381305,144.0588091130213,131.77629190195472,river,1
146.66896179970092,143.1998370130471,127.55727398301228,river,1
97.4555722278433,113.34003509208,112.98587255946856,river,1
97.93392582380751,113.08637082619175,115.53800167652088,river,1
110.8588704441374,117.10891161955188,114.95889574817647,river,1
118.47254886585874,124.35628633619486,131.13382519080852,river,1
102.48695268287476,103.92732066835984,109.22352986638512,river,1
104.52344319743987,103.43194202545358,112.50160347866526,river,1
114.61069576081064,105.34615519939136,77.15054977176916,river,1
146.34471564632125,149.44694061296352,154.88581105091873,river,1
91.27220798133932,114.15965352611276,119.34428630178294,river,1
81.261509453107,104.77693794444347,109.4454349925933,river,1
84.1507215242791,115.2005957577411,111.6708863773373,river,1
83.754692174942,102.5592210861058,90.36950847469464,river,1
92.8616486898968,111.26757076954064,96.47877199486202,river,1
89.21876849742924,106.82419963106868,99.55225891421006,river,1
90.73362433688656,103.71347597699472,97.96855861896525,river,1
87.02959783355077,107.1014651930689,103.45780697148928,river,1
98.75810035395077,108.30648902483696,92.92632861810986,river,1
78.42181383829742,97.82068787227406,80.28261724798503,river,1
99.10543026394429,120.3880338651188,104.25887167194276,river,1
97.78893659515072,115.18514755438676,98.92801103717508,river,1
92.4588459941571,107.10787019378628,100.01539708743252,river,1
89.26228478700698,101.20164058223094,92.683850595955,river,1
89.83974438637992,103.84380852088398,83.72193248679852,river,1
78.06923320738719,86.62725124459898,78.68263339644946,river,1
82.18635191964263,95.52096811407417,90.39336477629968,river,1
98.274628479153,115.57057373079314,105.9181403144826,river,1
87.06325994805604,100.45055267866763,99.3859526050522,river,1
77.31022063107864,98.54462805578102,86.09266508970492,river,1
70.19661874585138,91.64253744816044,81.57103294648608,river,1
74.00772585708798,88.39973490024394,77.67983274732545,river,1
62.48452044263202,78.39176906388863,65.33409430563827,river,1
67.68920933692955,76.01653706633792,59.38485645741737,river,1
85.37829221357023,105.45053935043902,84.75276301603533,river,1
101.69550272925092,116.27849756690009,101.00922059073623,river,1
83.44527445875991,101.233841752232,96.9407153466744,river,1
92.85330960681868,110.44575228430328,109.16384536445958,river,1
93.93371594771476,111.51631772230957,98.66723901227728,river,1
80.44678189762524,98.74963624522556,83.05821595659822,river,1
91.76744532428911,110.53153339115195,95.27318438222804,river,1
90.31403717518845,111.43506718222632,105.4825569350324,river,1
94.34485669579028,119.12395495065064,104.88253874993976,river,1
106.8518956718216,129.43042354261954,132.82530152328422,river,1
133.64935222782256,156.3989454404473,169.57610647567475,river,1
123.79539990127311,146.1050416899281,149.60656668926867,river,1
144.6515443618179,168.3114099201852,186.08238520716404,river,1
125.97817052260892,151.62575132096646,161.47613651212174,river,1
125.56056909923458,149.57386914321714,154.6153852506153,river,1
